138371,7,1,2221,Spring 2022,DMH,First Eight Wks (Den),E01,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,SOCY,Sociology,SOCY,1001,UGRD,Undergraduate,Understanding Social World,13201,LEC,Lecture,O,Open,A,Active,E,Enrollment Section,3, , , ,Y,N,No Special Consent Required,32,10,0,28,0,0, ,N,D-SOCY,,450, ,DC,Denver Campus,DC,, ,OL,Online, , ,N,30,01/18/2022,03-12-2022,,E01, ,,0, , , , , , , , , , , , , ,0, , , , , ,0, ,0, , , , , ,1,A, ,N, ,This course is held during the first eight weeks of the term.,0,0,0, , , , ,0,3,3,3,LTR,Letter,C,LEC,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,04/25/2022,01:46:03
138413,999999,1,2221,Spring 2022,DMH,First Eight Wks (Den),E01,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,SOCY,Sociology,SOCY,3080,UGRD,Undergraduate,Sex and Gender,13149,LEC,Lecture,O,Open,A,Active,E,Enrollment Section,1, , , ,Y,N,No Special Consent Required,30,10,0,23,0,0, ,N,D-SOCY,,300, ,DC,Denver Campus,DC,, ,OL,Online, , ,N,30,01/18/2022,03-12-2022,,E01,C,Combined Section,1,DONLINE,,,N,N,N,N,N,N,N,01/18/2022,03-12-2022, ,0, , , ,810842659,"Vermilya,Jenny Reese",1,PI,0,Y,CUDEN,D_ONLN,Online Course,ONLINE,0, , , , , ,0,0,0, , , , ,0,3,3,3,LTR,Letter,C,LEC,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,04/25/2022,01:46:03
138413,0,1,2221,Spring 2022,DMH,First Eight Wks (Den),E01,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,SOCY,Sociology,SOCY,3080,UGRD,Undergraduate,Sex and Gender,13149,LEC,Lecture,O,Open,A,Active,E,Enrollment Section,1, , , ,Y,N,No Special Consent Required,30,10,0,23,0,0, ,N,D-SOCY,,300, ,DC,Denver Campus,DC,, ,OL,Online, , ,N,30,01/18/2022,03-12-2022,,E01,C,Combined Section,1,DONLINE,,,N,N,N,N,N,N,N,01/18/2022,03-12-2022, ,0, , , ,110215755,"Hollister,Lisa Ann",1,TA,0,N,CUDEN,D_ONLN,Online Course,ONLINE,0, , , , , ,0,0,0, , , , ,0,3,3,3,LTR,Letter,C,LEC,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,04/25/2022,01:46:03
138413,7,1,2221,Spring 2022,DMH,First Eight Wks (Den),E01,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,SOCY,Sociology,SOCY,3080,UGRD,Undergraduate,Sex and Gender,13149,LEC,Lecture,O,Open,A,Active,E,Enrollment Section,1, , , ,Y,N,No Special Consent Required,30,10,0,23,0,0, ,N,D-SOCY,,300, ,DC,Denver Campus,DC,, ,OL,Online, , ,N,30,01/18/2022,03-12-2022,,E01,C,Combined Section,0, , , , , , , , , , , , , ,0, , , , , ,0, ,0, , , , , ,1,A, ,N, ,This course is held during the first eight weeks of the term.,0,0,0, , , , ,0,3,3,3,LTR,Letter,C,LEC,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,04/25/2022,01:46:03
139956,0,1,2221,Spring 2022,DMH,First Eight Wks (Den),E01,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,WGST,Women's Studies,WGST,3080,UGRD,Undergraduate,Sex and Gender,13184,LEC,Lecture,O,Open,A,Active,E,Enrollment Section,1, , , ,Y,N,No Special Consent Required,30,10,0,7,0,0, ,N,D-CLAS,,110, ,DC,Denver Campus,DC,, ,OL,Online, , ,N,30,01/18/2022,03-12-2022,,E01,C,Combined Section,1,DONLINE,,,N,N,N,N,N,N,N,01/18/2022,03-12-2022, ,0, , , ,810842659,"Vermilya,Jenny Reese",1,PI,0,Y,CUDEN,D_ONLN,Online Course,ONLINE,0, , , , , ,0,0,0, , , , ,0,3,3,3,LTR,Letter,C,LEC,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,04/25/2022,01:46:03
139956,0,1,2221,Spring 2022,DMH,First Eight Wks (Den),E01,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,WGST,Women's Studies,WGST,3080,UGRD,Undergraduate,Sex and Gender,13184,LEC,Lecture,O,Open,A,Active,E,Enrollment Section,1, , , ,Y,N,No Special Consent Required,30,10,0,7,0,0, ,N,D-CLAS,,110, ,DC,Denver Campus,DC,, ,OL,Online, , ,N,30,01/18/2022,03-12-2022,,E01,C,Combined Section,1,DONLINE,,,N,N,N,N,N,N,N,01/18/2022,03-12-2022, ,0, , , ,110215755,"Hollister,Lisa Ann",1,TA,0,N,CUDEN,D_ONLN,Online Course,ONLINE,0, , , , , ,0,0,0, , , , ,0,3,3,3,LTR,Letter,C,LEC,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,04/25/2022,01:46:03
139956,7,1,2221,Spring 2022,DMH,First Eight Wks (Den),E01,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,WGST,Women's Studies,WGST,3080,UGRD,Undergraduate,Sex and Gender,13184,LEC,Lecture,O,Open,A,Active,E,Enrollment Section,1, , , ,Y,N,No Special Consent Required,30,10,0,7,0,0, ,N,D-CLAS,,110, ,DC,Denver Campus,DC,, ,OL,Online, , ,N,30,01/18/2022,03-12-2022,,E01,C,Combined Section,0, , , , , , , , , , , , , ,0, , , , , ,0, ,0, , , , , ,1,A, ,N, ,This course is held during the first eight weeks of the term.,0,0,0, , , , ,0,3,3,3,LTR,Letter,C,LEC,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,04/25/2022,01:46:03
126802,0,1,2221,Spring 2022,DMI,Second Eight Wks (Den),E04,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,COMM,Communication,COMM,1011,UGRD,Undergraduate,Fundamentals of Communication,33677,LEC,Lecture,C,Closed,A,Active,E,Enrollment Section,5, , , ,Y,N,No Special Consent Required,30,5,0,30,0,0, ,N,D-COMM,,460, ,DC,Denver Campus,DC,, ,OL,Online, , ,N,30,03/14/2022,05/14/2022,,E04, ,,1,DONLINE,,,N,N,N,N,N,N,N,03/14/2022,05/14/2022, ,0, , , ,100503238,"Keranen,Lisa Belicka",1,PI,0,Y,CUDEN,D_ONLN,Online Course,ONLINE,0, , , , , ,0,0,0, , , , ,0,3,3,3,LTR,Letter,C,LEC,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,04/25/2022,01:46:03
126802,7,1,2221,Spring 2022,DMI,Second Eight Wks (Den),E04,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,COMM,Communication,COMM,1011,UGRD,Undergraduate,Fundamentals of Communication,33677,LEC,Lecture,C,Closed,A,Active,E,Enrollment Section,5, , , ,Y,N,No Special Consent Required,30,5,0,30,0,0, ,N,D-COMM,,460, ,DC,Denver Campus,DC,, ,OL,Online, , ,N,30,03/14/2022,05/14/2022,,E04, ,,0, , , , , , , , , , , , , ,0, , , , , ,0, ,0, , , , , ,1,A, ,N, ,This course is held during the second eight weeks of the term.,0,0,0, , , , ,0,3,3,3,LTR,Letter,C,LEC,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,04/25/2022,01:46:03
126803,0,1,2221,Spring 2022,DMI,Second Eight Wks (Den),E03,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,COMM,Communication,COMM,1021,UGRD,Undergraduate,Intro To Media Studies,33678,LEC,Lecture,O,Open,A,Active,E,Enrollment Section,4, , , ,Y,N,No Special Consent Required,30,10,0,25,0,0, ,N,D-COMM,,600, ,DC,Denver Campus,DC,, ,OL,Online, , ,N,30,03/14/2022,05/14/2022,,E03, ,,1,DONLINE,,,N,N,N,N,N,N,N,03/14/2022,05/14/2022, ,0, , , ,101174620,"Fischer,Mia L",1,PI,0,Y,CUDEN,D_ONLN,Online Course,ONLINE,0, , , , , ,0,0,0, , , , ,0,3,3,3,LTR,Letter,C,LEC,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,04/25/2022,01:46:03
126803,7,1,2221,Spring 2022,DMI,Second Eight Wks (Den),E03,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,COMM,Communication,COMM,1021,UGRD,Undergraduate,Intro To Media Studies,33678,LEC,Lecture,O,Open,A,Active,E,Enrollment Section,4, , , ,Y,N,No Special Consent Required,30,10,0,25,0,0, ,N,D-COMM,,600, ,DC,Denver Campus,DC,, ,OL,Online, , ,N,30,03/14/2022,05/14/2022,,E03, ,,0, , , , , , , , , , , , , ,0, , , , , ,0, ,0, , , , , ,1,A, ,N, ,This course is held during the second 8 weeks of the term.,0,0,0, , , , ,0,3,3,3,LTR,Letter,C,LEC,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,04/25/2022,01:46:03
126901,0,1,2221,Spring 2022,DMI,Second Eight Wks (Den),E02,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,COMM,Communication,COMM,2051,UGRD,Undergraduate,Intro Strategic Communication,33684,LEC,Lecture,O,Open,A,Active,E,Enrollment Section,2, , , ,Y,N,No Special Consent Required,30,5,0,24,0,0, ,N,D-COMM,,330, ,DC,Denver Campus,DC,, ,OL,Online, , ,N,30,03/14/2022,05/14/2022,,E02, ,,1,DONLINE,,,N,N,N,N,N,N,N,03/14/2022,05/14/2022, ,0, , , ,101122723,"Lowrey,Lacy",1,PI,0,Y,CUDEN,D_ONLN,Online Course,ONLINE,0, , , , , ,0,0,0, , , , ,0,3,3,3,LTR,Letter,C,LEC,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,04/25/2022,01:46:03
126901,7,1,2221,Spring 2022,DMI,Second Eight Wks (Den),E02,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,COMM,Communication,COMM,2051,UGRD,Undergraduate,Intro Strategic Communication,33684,LEC,Lecture,O,Open,A,Active,E,Enrollment Section,2, , , ,Y,N,No Special Consent Required,30,5,0,24,0,0, ,N,D-COMM,,330, ,DC,Denver Campus,DC,, ,OL,Online, , ,N,30,03/14/2022,05/14/2022,,E02, ,,0, , , , , , , , , , , , , ,0, , , , , ,0, ,0, , , , , ,1,A, ,N, ,This course is held during the second 8 weeks of the term.,0,0,0, , , , ,0,3,3,3,LTR,Letter,C,LEC,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,04/25/2022,01:46:03
126881,0,1,2221,Spring 2022,DMI,Second Eight Wks (Den),E02,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,COMM,Communication,COMM,4270,UGRD,Undergraduate,Intercultural Communication,33682,LEC,Lecture,O,Open,A,Active,E,Enrollment Section,2, , , ,Y,N,No Special Consent Required,30,5,0,14,0,0, ,N,D-COMM,,200, ,DC,Denver Campus,DC,, ,OL,Online, , ,N,30,03/14/2022,05/14/2022,,E02, ,,1,DONLINE,,,N,N,N,N,N,N,N,03/14/2022,05/14/2022, ,0, , , ,100502542,"Yoder,Emma Jean Sally",1,PI,0,Y,CUDEN,D_ONLN,Online Course,ONLINE,0, , , , , ,0,0,0, , , , ,0,3,3,3,LTR,Letter,C,LEC,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,04/25/2022,01:46:03
126881,7,1,2221,Spring 2022,DMI,Second Eight Wks (Den),E02,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,COMM,Communication,COMM,4270,UGRD,Undergraduate,Intercultural Communication,33682,LEC,Lecture,O,Open,A,Active,E,Enrollment Section,2, , , ,Y,N,No Special Consent Required,30,5,0,14,0,0, ,N,D-COMM,,200, ,DC,Denver Campus,DC,, ,OL,Online, , ,N,30,03/14/2022,05/14/2022,,E02, ,,0, , , , , , , , , , , , , ,0, , , , , ,0, ,0, , , , , ,1,A, ,N, ,This course is held during the second 8 weeks of the term.,0,0,0, , , , ,0,3,3,3,LTR,Letter,C,LEC,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,04/25/2022,01:46:03
128072,0,1,2221,Spring 2022,DMI,Second Eight Wks (Den),2,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,ECON,Economics,ECON,6054,GRAD,Graduate,Seminar Applied Economcs II,17209,SEM,Seminar,C,Closed,A,Active,E,Enrollment Section,2, , , ,Y,N,No Special Consent Required,12,10,0,12,0,0, ,N,D-ECON,,140, ,DC,Denver Campus,DC,, ,P,In Person, , ,N,12,03/14/2022,05/14/2022,,2, ,,1,DNRTH1533,06:30:00.000000_PM,07:45:00.000000_PM,N,Y,N,Y,N,N,N,03/14/2022,05/14/2022, ,0, , ,TTH,107637477,"East,Chloe Noelle",1,PI,0,Y,CUDEN,D_NRTH,North Classroom Building,1533,0, , , , , ,0,0,0, , , , ,0,1.5,1.5,1.5,LTR,Letter,C,SEM,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,04/25/2022,01:46:03
138406,0,1,2221,Spring 2022,DMI,Second Eight Wks (Den),E01,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,SOCY,Sociology,SOCY,3020,UGRD,Undergraduate,Race & Ethnicity in the U.S.,11424,LEC,Lecture,C,Closed,A,Active,E,Enrollment Section,4, , , ,Y,N,No Special Consent Required,30,10,0,30,0,0, ,N,D-SOCY,,480, ,DC,Denver Campus,DC,, ,OL,Online, , ,N,30,03/14/2022,05/14/2022,,E01, ,,1,DONLINE,,,N,N,N,N,N,N,N,03/14/2022,05/14/2022, ,0, , , ,101148589,"Ransdell,Lisa",1,PI,0,Y,CUDEN,D_ONLN,Online Course,ONLINE,0, , , , , ,0,0,0, , , , ,0,3,3,3,LTR,Letter,C,LEC,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,04/25/2022,01:46:03
138406,7,1,2221,Spring 2022,DMI,Second Eight Wks (Den),E01,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,SOCY,Sociology,SOCY,3020,UGRD,Undergraduate,Race & Ethnicity in the U.S.,11424,LEC,Lecture,C,Closed,A,Active,E,Enrollment Section,4, , , ,Y,N,No Special Consent Required,30,10,0,30,0,0, ,N,D-SOCY,,480, ,DC,Denver Campus,DC,, ,OL,Online, , ,N,30,03/14/2022,05/14/2022,,E01, ,,0, , , , , , , , , , , , , ,0, , , , , ,0, ,0, , , , , ,1,A, ,N, ,This course is held during the second eight weeks of the term.,0,0,0, , , , ,0,3,3,3,LTR,Letter,C,LEC,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,04/25/2022,01:46:03
205623,0,1,2221,Spring 2022,DMI,Second Eight Wks (Den),E01,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,SOCY,Sociology,SOCY,3140,UGRD,Undergraduate,Sociological Theory,39678,LEC,Lecture,O,Open,A,Active,E,Enrollment Section,1, , , ,Y,N,No Special Consent Required,30,10,0,27,0,0, ,N,D-SOCY,,410, ,DC,Denver Campus,DC,, ,OL,Online, , ,N,30,03/14/2022,05/14/2022,,E01, ,,1,DONLINE,,,N,N,N,N,N,N,N,03/14/2022,05/14/2022, ,0, , , ,106458159,"Sullivan,Mary Esther",1,PI,0,Y,CUDEN,D_ONLN,Online Course,ONLINE,0, , , , , ,0,0,0, , , , ,0,3,3,3,LTR,Letter,C,LEC,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,04/25/2022,01:46:03
205623,7,1,2221,Spring 2022,DMI,Second Eight Wks (Den),E01,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,SOCY,Sociology,SOCY,3140,UGRD,Undergraduate,Sociological Theory,39678,LEC,Lecture,O,Open,A,Active,E,Enrollment Section,1, , , ,Y,N,No Special Consent Required,30,10,0,27,0,0, ,N,D-SOCY,,410, ,DC,Denver Campus,DC,, ,OL,Online, , ,N,30,03/14/2022,05/14/2022,,E01, ,,0, , , , , , , , , , , , , ,0, , , , , ,0, ,0, , , , , ,1,A, ,N, ,This course is held during the second 8 weeks of the term.,0,0,0, , , , ,0,3,3,3,LTR,Letter,C,LEC,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,04/25/2022,01:46:03
201713,0,1,2221,Spring 2022,DMI,Second Eight Wks (Den),E01,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,SOCY,Sociology,SOCY,3440,UGRD,Undergraduate,Medical Sociology,11742,LEC,Lecture,C,Closed,A,Active,E,Enrollment Section,1, , , ,Y,N,No Special Consent Required,31,10,0,31,0,0, ,N,D-SOCY,,440, ,DC,Denver Campus,DC,, ,OL,Online, , ,N,30,03/14/2022,05/14/2022,,E01, ,,1,DONLINE,,,N,N,N,N,N,N,N,03/14/2022,05/14/2022, ,0, , , ,106410909,"Lippert,Adam M",1,PI,0,Y,CUDEN,D_ONLN,Online Course,ONLINE,0, , , , , ,0,0,0, , , , ,0,3,3,3,LTR,Letter,C,LEC,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,04/25/2022,01:46:03
201713,7,1,2221,Spring 2022,DMI,Second Eight Wks (Den),E01,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,SOCY,Sociology,SOCY,3440,UGRD,Undergraduate,Medical Sociology,11742,LEC,Lecture,C,Closed,A,Active,E,Enrollment Section,1, , , ,Y,N,No Special Consent Required,31,10,0,31,0,0, ,N,D-SOCY,,440, ,DC,Denver Campus,DC,, ,OL,Online, , ,N,30,03/14/2022,05/14/2022,,E01, ,,0, , , , , , , , , , , , , ,0, , , , , ,0, ,0, , , , , ,1,A, ,N, ,This course is held during the second eight weeks of the term.,0,0,0, , , , ,0,3,3,3,LTR,Letter,C,LEC,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,04/25/2022,01:46:03
123919,0,1,2221,Spring 2022,DMR,Regular Semester (Den),9,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,ANTH,Anthropology,ANTH,1302,UGRD,Undergraduate,Introduction to Archaeology,11392,LEC,Lecture,C,Closed,X,Cancelled Section,E,Enrollment Section,9, , , ,Y,N,No Special Consent Required,0,0,0,0,0,0, ,N,D-ANTH,,10, ,DC,Denver Campus,DC,, ,P,In Person, , ,N,20,01/18/2022,05/14/2022,06-01-2021,9, ,,0, , , , , , , , , , , , , ,0, , , , , ,0, ,0, , , , , ,0, , , , , ,0,0,0, , , , ,0,4,4,4,LTR,Letter,C,LEC,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,04/25/2022,01:46:03
