"126471","0",1,"2231","Spring 2023","DMR","Regular Semester (Den)","003","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2038","UGRD","Undergraduate","General Chemistry Lab I",11144,"MLS","Main Lab Section","O","Open","A","Active","E","Enrollment Section",3," "," "," ","Y","N","No Special Consent Required",30,4,0,0,0,0," ","N","D-CHEM","Department of Chemistry",0," ","DC","Denver Campus","DC",""," ","P","In Person"," "," ","N",24,"01/17/2023","05/13/2023","","003"," ","", 1," ","05:30:00.000000_PM","09:20:00.000000_PM","N","Y","N","N","N","N","N","01/17/2023","05/13/2023"," ",  0," "," ","T"," "," ","0"," ",0," "," "," "," "," ",0," "," "," "," "," ",0,0,0," "," "," "," ",0,1,1,1,"LTR","Letter","C","MLS",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","04/06/2022","06:00:10"
"126471","7",1,"2231","Spring 2023","DMR","Regular Semester (Den)","003","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2038","UGRD","Undergraduate","General Chemistry Lab I",11144,"MLS","Main Lab Section","O","Open","A","Active","E","Enrollment Section",3," "," "," ","Y","N","No Special Consent Required",30,4,0,0,0,0," ","N","D-CHEM","Department of Chemistry",0," ","DC","Denver Campus","DC",""," ","P","In Person"," "," ","N",24,"01/17/2023","05/13/2023","","003"," ","",0," "," "," "," "," "," "," "," "," "," "," "," "," ",0," "," "," "," "," ","0"," ",0," "," "," "," "," ", 1,"A"," ","N"," ","All students enrolling in CHEM 2031 must take the General Chemistry Assessment Test (GCAT) to demonstrate they meet the prerequisites for the course. Material covered includes topics commonly taught in high school chemistry and college-level preparatory chemistry courses.  Contact the Department of Chemistry for additional information.",0,0,0," "," "," "," ",0,1,1,1,"LTR","Letter","C","MLS",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","04/06/2022","06:00:10"
"126471","0",1,"2231","Spring 2023","DMR","Regular Semester (Den)","004","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2038","UGRD","Undergraduate","General Chemistry Lab I",11145,"MLS","Main Lab Section","O","Open","A","Active","E","Enrollment Section",4," "," "," ","Y","N","No Special Consent Required",30,4,0,0,0,0," ","N","D-CHEM","Department of Chemistry",0," ","DC","Denver Campus","DC",""," ","P","In Person"," "," ","N",24,"01/17/2023","05/13/2023","","004"," ","", 1," ","08:00:00.000000_AM","11:50:00.000000_AM","N","N","Y","N","N","N","N","01/17/2023","05/13/2023"," ",  0," "," ","W"," "," ","0"," ",0," "," "," "," "," ",0," "," "," "," "," ",0,0,0," "," "," "," ",0,1,1,1,"LTR","Letter","C","MLS",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","04/06/2022","06:00:10"
"126471","7",1,"2231","Spring 2023","DMR","Regular Semester (Den)","004","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2038","UGRD","Undergraduate","General Chemistry Lab I",11145,"MLS","Main Lab Section","O","Open","A","Active","E","Enrollment Section",4," "," "," ","Y","N","No Special Consent Required",30,4,0,0,0,0," ","N","D-CHEM","Department of Chemistry",0," ","DC","Denver Campus","DC",""," ","P","In Person"," "," ","N",24,"01/17/2023","05/13/2023","","004"," ","",0," "," "," "," "," "," "," "," "," "," "," "," "," ",0," "," "," "," "," ","0"," ",0," "," "," "," "," ", 1,"A"," ","N"," ","All students enrolling in CHEM 2031 must take the General Chemistry Assessment Test (GCAT) to demonstrate they meet the prerequisites for the course. Material covered includes topics commonly taught in high school chemistry and college-level preparatory chemistry courses.  Contact the Department of Chemistry for additional information.",0,0,0," "," "," "," ",0,1,1,1,"LTR","Letter","C","MLS",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","04/06/2022","06:00:10"
"126471","0",1,"2231","Spring 2023","DMR","Regular Semester (Den)","005","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2038","UGRD","Undergraduate","General Chemistry Lab I",11146,"MLS","Main Lab Section","O","Open","A","Active","E","Enrollment Section",5," "," "," ","Y","N","No Special Consent Required",30,4,0,0,0,0," ","N","D-CHEM","Department of Chemistry",0," ","DC","Denver Campus","DC",""," ","P","In Person"," "," ","N",24,"01/17/2023","05/13/2023","","005"," ","", 1," ","01:00:00.000000_PM","04:50:00.000000_PM","N","N","N","Y","N","N","N","01/17/2023","05/13/2023"," ",  0," "," ","TH"," "," ","0"," ",0," "," "," "," "," ",0," "," "," "," "," ",0,0,0," "," "," "," ",0,1,1,1,"LTR","Letter","C","MLS",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","04/06/2022","06:00:10"
"126471","7",1,"2231","Spring 2023","DMR","Regular Semester (Den)","005","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2038","UGRD","Undergraduate","General Chemistry Lab I",11146,"MLS","Main Lab Section","O","Open","A","Active","E","Enrollment Section",5," "," "," ","Y","N","No Special Consent Required",30,4,0,0,0,0," ","N","D-CHEM","Department of Chemistry",0," ","DC","Denver Campus","DC",""," ","P","In Person"," "," ","N",24,"01/17/2023","05/13/2023","","005"," ","",0," "," "," "," "," "," "," "," "," "," "," "," "," ",0," "," "," "," "," ","0"," ",0," "," "," "," "," ", 1,"A"," ","N"," ","All students enrolling in CHEM 2031 must take the General Chemistry Assessment Test (GCAT) to demonstrate they meet the prerequisites for the course. Material covered includes topics commonly taught in high school chemistry and college-level preparatory chemistry courses.  Contact the Department of Chemistry for additional information.",0,0,0," "," "," "," ",0,1,1,1,"LTR","Letter","C","MLS",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","04/06/2022","06:00:10"
"126471","0",1,"2231","Spring 2023","DMR","Regular Semester (Den)","006","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2038","UGRD","Undergraduate","General Chemistry Lab I",11147,"MLS","Main Lab Section","O","Open","A","Active","E","Enrollment Section",6," "," "," ","Y","N","No Special Consent Required",30,4,0,0,0,0," ","N","D-CHEM","Department of Chemistry",0," ","DC","Denver Campus","DC",""," ","P","In Person"," "," ","N",24,"01/17/2023","05/13/2023","","006"," ","", 1," ","05:30:00.000000_PM","09:20:00.000000_PM","N","N","N","Y","N","N","N","01/17/2023","05/13/2023"," ",  0," "," ","TH"," "," ","0"," ",0," "," "," "," "," ",0," "," "," "," "," ",0,0,0," "," "," "," ",0,1,1,1,"LTR","Letter","C","MLS",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","04/06/2022","06:00:10"
"126471","7",1,"2231","Spring 2023","DMR","Regular Semester (Den)","006","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2038","UGRD","Undergraduate","General Chemistry Lab I",11147,"MLS","Main Lab Section","O","Open","A","Active","E","Enrollment Section",6," "," "," ","Y","N","No Special Consent Required",30,4,0,0,0,0," ","N","D-CHEM","Department of Chemistry",0," ","DC","Denver Campus","DC",""," ","P","In Person"," "," ","N",24,"01/17/2023","05/13/2023","","006"," ","",0," "," "," "," "," "," "," "," "," "," "," "," "," ",0," "," "," "," "," ","0"," ",0," "," "," "," "," ", 1,"A"," ","N"," ","All students enrolling in CHEM 2031 must take the General Chemistry Assessment Test (GCAT) to demonstrate they meet the prerequisites for the course. Material covered includes topics commonly taught in high school chemistry and college-level preparatory chemistry courses.  Contact the Department of Chemistry for additional information.",0,0,0," "," "," "," ",0,1,1,1,"LTR","Letter","C","MLS",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","04/06/2022","06:00:10"
"126471","0",1,"2231","Spring 2023","DMR","Regular Semester (Den)","007","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2038","UGRD","Undergraduate","General Chemistry Lab I",11148,"MLS","Main Lab Section","O","Open","A","Active","E","Enrollment Section",7," "," "," ","Y","N","No Special Consent Required",30,4,0,0,0,0," ","N","D-CHEM","Department of Chemistry",0," ","DC","Denver Campus","DC",""," ","P","In Person"," "," ","N",24,"01/17/2023","05/13/2023","","007"," ","", 1," ","01:00:00.000000_PM","04:50:00.000000_PM","Y","N","N","N","N","N","N","01/17/2023","05/13/2023"," ",  0," "," ","M"," "," ","0"," ",0," "," "," "," "," ",0," "," "," "," "," ",0,0,0," "," "," "," ",0,1,1,1,"LTR","Letter","C","MLS",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","04/06/2022","06:00:10"
"126471","7",1,"2231","Spring 2023","DMR","Regular Semester (Den)","007","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2038","UGRD","Undergraduate","General Chemistry Lab I",11148,"MLS","Main Lab Section","O","Open","A","Active","E","Enrollment Section",7," "," "," ","Y","N","No Special Consent Required",30,4,0,0,0,0," ","N","D-CHEM","Department of Chemistry",0," ","DC","Denver Campus","DC",""," ","P","In Person"," "," ","N",24,"01/17/2023","05/13/2023","","007"," ","",0," "," "," "," "," "," "," "," "," "," "," "," "," ",0," "," "," "," "," ","0"," ",0," "," "," "," "," ", 1,"A"," ","N"," ","All students enrolling in CHEM 2031 must take the General Chemistry Assessment Test (GCAT) to demonstrate they meet the prerequisites for the course. Material covered includes topics commonly taught in high school chemistry and college-level preparatory chemistry courses.  Contact the Department of Chemistry for additional information.",0,0,0," "," "," "," ",0,1,1,1,"LTR","Letter","C","MLS",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","04/06/2022","06:00:10"
"126471","0",1,"2231","Spring 2023","DMR","Regular Semester (Den)","008","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2038","UGRD","Undergraduate","General Chemistry Lab I",11149,"MLS","Main Lab Section","O","Open","A","Active","E","Enrollment Section",8," "," "," ","Y","N","No Special Consent Required",30,4,0,0,0,0," ","N","D-CHEM","Department of Chemistry",0," ","DC","Denver Campus","DC",""," ","P","In Person"," "," ","N",24,"01/17/2023","05/13/2023","","008"," ","", 1," ","05:30:00.000000_PM","09:20:00.000000_PM","Y","N","N","N","N","N","N","01/17/2023","05/13/2023"," ",  0," "," ","M"," "," ","0"," ",0," "," "," "," "," ",0," "," "," "," "," ",0,0,0," "," "," "," ",0,1,1,1,"LTR","Letter","C","MLS",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","04/06/2022","06:00:10"
"126471","7",1,"2231","Spring 2023","DMR","Regular Semester (Den)","008","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2038","UGRD","Undergraduate","General Chemistry Lab I",11149,"MLS","Main Lab Section","O","Open","A","Active","E","Enrollment Section",8," "," "," ","Y","N","No Special Consent Required",30,4,0,0,0,0," ","N","D-CHEM","Department of Chemistry",0," ","DC","Denver Campus","DC",""," ","P","In Person"," "," ","N",24,"01/17/2023","05/13/2023","","008"," ","",0," "," "," "," "," "," "," "," "," "," "," "," "," ",0," "," "," "," "," ","0"," ",0," "," "," "," "," ", 1,"A"," ","N"," ","All students enrolling in CHEM 2031 must take the General Chemistry Assessment Test (GCAT) to demonstrate they meet the prerequisites for the course. Material covered includes topics commonly taught in high school chemistry and college-level preparatory chemistry courses.  Contact the Department of Chemistry for additional information.",0,0,0," "," "," "," ",0,1,1,1,"LTR","Letter","C","MLS",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","04/06/2022","06:00:10"
"126471","0",1,"2231","Spring 2023","DMR","Regular Semester (Den)","009","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2038","UGRD","Undergraduate","General Chemistry Lab I",11150,"MLS","Main Lab Section","O","Open","A","Active","E","Enrollment Section",9," "," "," ","Y","N","No Special Consent Required",30,4,0,0,0,0," ","N","D-CHEM","Department of Chemistry",0," ","DC","Denver Campus","DC",""," ","P","In Person"," "," ","N",24,"01/17/2023","05/13/2023","","009"," ","", 1," ","01:00:00.000000_PM","04:50:00.000000_PM","N","N","Y","N","N","N","N","01/17/2023","05/13/2023"," ",  0," "," ","W"," "," ","0"," ",0," "," "," "," "," ",0," "," "," "," "," ",0,0,0," "," "," "," ",0,1,1,1,"LTR","Letter","C","MLS",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","04/06/2022","06:00:10"
"126471","7",1,"2231","Spring 2023","DMR","Regular Semester (Den)","009","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2038","UGRD","Undergraduate","General Chemistry Lab I",11150,"MLS","Main Lab Section","O","Open","A","Active","E","Enrollment Section",9," "," "," ","Y","N","No Special Consent Required",30,4,0,0,0,0," ","N","D-CHEM","Department of Chemistry",0," ","DC","Denver Campus","DC",""," ","P","In Person"," "," ","N",24,"01/17/2023","05/13/2023","","009"," ","",0," "," "," "," "," "," "," "," "," "," "," "," "," ",0," "," "," "," "," ","0"," ",0," "," "," "," "," ", 1,"A"," ","N"," ","All students enrolling in CHEM 2031 must take the General Chemistry Assessment Test (GCAT) to demonstrate they meet the prerequisites for the course. Material covered includes topics commonly taught in high school chemistry and college-level preparatory chemistry courses.  Contact the Department of Chemistry for additional information.",0,0,0," "," "," "," ",0,1,1,1,"LTR","Letter","C","MLS",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","04/06/2022","06:00:10"
"126471","0",1,"2231","Spring 2023","DMR","Regular Semester (Den)","010","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2038","UGRD","Undergraduate","General Chemistry Lab I",11151,"MLS","Main Lab Section","O","Open","A","Active","E","Enrollment Section",10," "," "," ","Y","N","No Special Consent Required",30,4,0,0,0,0," ","N","D-CHEM","Department of Chemistry",0," ","DC","Denver Campus","DC",""," ","P","In Person"," "," ","N",24,"01/17/2023","05/13/2023","","010"," ","", 1," ","08:00:00.000000_AM","11:50:00.000000_AM","N","N","N","N","Y","N","N","01/17/2023","05/13/2023"," ",  0," "," ","F"," "," ","0"," ",0," "," "," "," "," ",0," "," "," "," "," ",0,0,0," "," "," "," ",0,1,1,1,"LTR","Letter","C","MLS",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","04/06/2022","06:00:10"
"126471","7",1,"2231","Spring 2023","DMR","Regular Semester (Den)","010","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2038","UGRD","Undergraduate","General Chemistry Lab I",11151,"MLS","Main Lab Section","O","Open","A","Active","E","Enrollment Section",10," "," "," ","Y","N","No Special Consent Required",30,4,0,0,0,0," ","N","D-CHEM","Department of Chemistry",0," ","DC","Denver Campus","DC",""," ","P","In Person"," "," ","N",24,"01/17/2023","05/13/2023","","010"," ","",0," "," "," "," "," "," "," "," "," "," "," "," "," ",0," "," "," "," "," ","0"," ",0," "," "," "," "," ", 1,"A"," ","N"," ","All students enrolling in CHEM 2031 must take the General Chemistry Assessment Test (GCAT) to demonstrate they meet the prerequisites for the course. Material covered includes topics commonly taught in high school chemistry and college-level preparatory chemistry courses.  Contact the Department of Chemistry for additional information.",0,0,0," "," "," "," ",0,1,1,1,"LTR","Letter","C","MLS",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","04/06/2022","06:00:10"
"126471","0",1,"2231","Spring 2023","DMR","Regular Semester (Den)","011","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2038","UGRD","Undergraduate","General Chemistry Lab I",13322,"MLS","Main Lab Section","O","Open","A","Active","E","Enrollment Section",11," "," "," ","Y","N","No Special Consent Required",30,10,0,0,0,0," ","N","D-CHEM","Department of Chemistry",0," ","DC","Denver Campus","DC",""," ","P","In Person"," "," ","N",24,"01/17/2023","05/13/2023","","011"," ","", 1," ","01:00:00.000000_PM","04:50:00.000000_PM","N","Y","N","N","N","N","N","01/17/2023","05/13/2023"," ",  0," "," ","T"," "," ","0"," ",0," "," "," "," "," ",0," "," "," "," "," ",0,0,0," "," "," "," ",0,1,1,1,"LTR","Letter","C","MLS",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","04/06/2022","06:00:10"
