"126469","7",1,"2227","Fall 2022","DMR","Regular Semester (Den)","003","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2031","UGRD","Undergraduate","General Chemistry I",31376,"LEC","Lecture","O","Open","A","Active","E","Enrollment Section",3," "," "," ","Y","N","No Special Consent Required",100,10,0,0,0,0," ","N","D-CHEM","Department of Chemistry",10," ","DC","Denver Campus","DC","","000304706","P","In Person"," "," ","N",100,"08/22/2022","12/17/2022","","003"," ","",0," "," "," "," "," "," "," "," "," "," "," "," "," ",0," "," "," "," "," ","0"," ",0," "," "," "," "," ", 1,"A"," ","N"," ","First semester general chemistry for pre-health and all science majors.",0,0,0," "," "," "," ",0,3,3,3,"LTR","Letter","C","LEC",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","03/11/2022","21:00:10"
"126469","0",1,"2227","Fall 2022","DMR","Regular Semester (Den)","005","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2031","UGRD","Undergraduate","General Chemistry I",32006,"LEC","Lecture","O","Open","A","Active","E","Enrollment Section",4," "," "," ","Y","N","No Special Consent Required",100,10,0,0,0,0," ","N","D-CHEM","Department of Chemistry",10," ","DC","Denver Campus","DC","","000304708","P","In Person"," "," ","N",100,"08/22/2022","12/17/2022","","005"," ","", 1,"DACAD1600","03:30:00.000000_PM","04:45:00.000000_PM","N","Y","N","Y","N","N","N","08/22/2022","12/17/2022"," ",  0," "," ","TTH","100504804","Lin,Hai"," 1","PI",   0,"Y","CUDEN","D_ACAD","Student Commons Building","1600",0," "," "," "," "," ",0,0,0," "," "," "," ",0,3,3,3,"LTR","Letter","C","LEC",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","03/11/2022","21:00:10"
"126471","0",1,"2227","Fall 2022","DMR","Regular Semester (Den)","002","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2038","UGRD","Undergraduate","General Chemistry Lab I",30781,"MLS","Main Lab Section","O","Open","A","Active","E","Enrollment Section",2," "," "," ","Y","N","No Special Consent Required",24,5,0,0,0,0," ","N","D-CHEM","Department of Chemistry",10," ","DC","Denver Campus","DC","","000304710","P","In Person"," "," ","N",24,"08/22/2022","12/17/2022","","002"," ","", 1,"DSCIB3109","08:00:00.000000_AM","11:50:00.000000_AM","N","Y","N","N","N","N","N","08/22/2022","12/17/2022"," ",  0," "," ","T"," "," ","0"," ",0," ","CUDEN","D_SCIB","Science Building","3109",0," "," "," "," "," ",0,0,0," "," "," "," ",0,1,1,1,"LTR","Letter","C","MLS",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","03/11/2022","21:00:10"
"126471","7",1,"2227","Fall 2022","DMR","Regular Semester (Den)","002","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2038","UGRD","Undergraduate","General Chemistry Lab I",30781,"MLS","Main Lab Section","O","Open","A","Active","E","Enrollment Section",2," "," "," ","Y","N","No Special Consent Required",24,5,0,0,0,0," ","N","D-CHEM","Department of Chemistry",10," ","DC","Denver Campus","DC","","000304710","P","In Person"," "," ","N",24,"08/22/2022","12/17/2022","","002"," ","",0," "," "," "," "," "," "," "," "," "," "," "," "," ",0," "," "," "," "," ","0"," ",0," "," "," "," "," ", 1,"A"," ","N"," ","Students must enroll in CHEM 2031 in order to register for any section of CHEM 2038.",0,0,0," "," "," "," ",0,1,1,1,"LTR","Letter","C","MLS",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","03/11/2022","21:00:10"
"126471","0",1,"2227","Fall 2022","DMR","Regular Semester (Den)","003","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2038","UGRD","Undergraduate","General Chemistry Lab I",30782,"MLS","Main Lab Section","O","Open","A","Active","E","Enrollment Section",3," "," "," ","Y","N","No Special Consent Required",24,5,0,0,0,0," ","N","D-CHEM","Department of Chemistry",10," ","DC","Denver Campus","DC","","000304711","P","In Person"," "," ","N",24,"08/22/2022","12/17/2022","","003"," ","", 1,"DSCIB3109","08:00:00.000000_AM","11:50:00.000000_AM","N","N","Y","N","N","N","N","08/22/2022","12/17/2022"," ",  0," "," ","W"," "," ","0"," ",0," ","CUDEN","D_SCIB","Science Building","3109",0," "," "," "," "," ",0,0,0," "," "," "," ",0,1,1,1,"LTR","Letter","C","MLS",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","03/11/2022","21:00:10"
"126471","7",1,"2227","Fall 2022","DMR","Regular Semester (Den)","003","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2038","UGRD","Undergraduate","General Chemistry Lab I",30782,"MLS","Main Lab Section","O","Open","A","Active","E","Enrollment Section",3," "," "," ","Y","N","No Special Consent Required",24,5,0,0,0,0," ","N","D-CHEM","Department of Chemistry",10," ","DC","Denver Campus","DC","","000304711","P","In Person"," "," ","N",24,"08/22/2022","12/17/2022","","003"," ","",0," "," "," "," "," "," "," "," "," "," "," "," "," ",0," "," "," "," "," ","0"," ",0," "," "," "," "," ", 1,"A"," ","N"," ","Students must enroll in CHEM 2031 in order to register for any section of CHEM 2038.",0,0,0," "," "," "," ",0,1,1,1,"LTR","Letter","C","MLS",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","03/11/2022","21:00:10"
"126471","0",1,"2227","Fall 2022","DMR","Regular Semester (Den)","004","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2038","UGRD","Undergraduate","General Chemistry Lab I",34880,"MLS","Main Lab Section","O","Open","A","Active","E","Enrollment Section",4," "," "," ","Y","N","No Special Consent Required",24,5,0,0,0,0," ","N","D-CHEM","Department of Chemistry",10," ","DC","Denver Campus","DC",""," ","P","In Person"," "," ","N",24,"08/22/2022","12/17/2022","","004"," ","", 1,"DUNRM","08:00:00.000000_AM","11:50:00.000000_AM","N","N","N","Y","N","N","N","08/22/2022","12/17/2022"," ",  0," "," ","TH"," "," ","0"," ",0," ","CUDEN","D_UNRM","UC Denver Unroomed","UNRM",0," "," "," "," "," ",0,0,0," "," "," "," ",0,1,1,1,"LTR","Letter","C","MLS",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","03/11/2022","21:00:10"
"126471","0",1,"2227","Fall 2022","DMR","Regular Semester (Den)","005","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2038","UGRD","Undergraduate","General Chemistry Lab I",30783,"MLS","Main Lab Section","O","Open","A","Active","E","Enrollment Section",5," "," "," ","Y","N","No Special Consent Required",24,5,0,0,0,0," ","N","D-CHEM","Department of Chemistry",10," ","DC","Denver Campus","DC","","000304712","P","In Person"," "," ","N",24,"08/22/2022","12/17/2022","","005"," ","", 1,"DSCIB3109","08:00:00.000000_AM","11:50:00.000000_AM","N","N","N","N","Y","N","N","08/22/2022","12/17/2022"," ",  0," "," ","F"," "," ","0"," ",0," ","CUDEN","D_SCIB","Science Building","3109",0," "," "," "," "," ",0,0,0," "," "," "," ",0,1,1,1,"LTR","Letter","C","MLS",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","03/11/2022","21:00:10"
"126471","7",1,"2227","Fall 2022","DMR","Regular Semester (Den)","005","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2038","UGRD","Undergraduate","General Chemistry Lab I",30783,"MLS","Main Lab Section","O","Open","A","Active","E","Enrollment Section",5," "," "," ","Y","N","No Special Consent Required",24,5,0,0,0,0," ","N","D-CHEM","Department of Chemistry",10," ","DC","Denver Campus","DC","","000304712","P","In Person"," "," ","N",24,"08/22/2022","12/17/2022","","005"," ","",0," "," "," "," "," "," "," "," "," "," "," "," "," ",0," "," "," "," "," ","0"," ",0," "," "," "," "," ", 1,"A"," ","N"," ","Students must enroll in CHEM 2031 in order to register for any section of CHEM 2038.",0,0,0," "," "," "," ",0,1,1,1,"LTR","Letter","C","MLS",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","03/11/2022","21:00:10"
"126471","0",1,"2227","Fall 2022","DMR","Regular Semester (Den)","006","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2038","UGRD","Undergraduate","General Chemistry Lab I",30784,"MLS","Main Lab Section","O","Open","A","Active","E","Enrollment Section",6," "," "," ","Y","N","No Special Consent Required",24,5,0,0,0,0," ","N","D-CHEM","Department of Chemistry",10," ","DC","Denver Campus","DC","","000304713","P","In Person"," "," ","N",24,"08/22/2022","12/17/2022","","006"," ","", 1,"DSCIB3109","08:00:00.000000_AM","11:50:00.000000_AM","N","N","N","N","N","Y","N","08/22/2022","12/17/2022"," ",  0," "," ","S"," "," ","0"," ",0," ","CUDEN","D_SCIB","Science Building","3109",0," "," "," "," "," ",0,0,0," "," "," "," ",0,1,1,1,"LTR","Letter","C","MLS",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","03/11/2022","21:00:10"
"126471","7",1,"2227","Fall 2022","DMR","Regular Semester (Den)","006","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2038","UGRD","Undergraduate","General Chemistry Lab I",30784,"MLS","Main Lab Section","O","Open","A","Active","E","Enrollment Section",6," "," "," ","Y","N","No Special Consent Required",24,5,0,0,0,0," ","N","D-CHEM","Department of Chemistry",10," ","DC","Denver Campus","DC","","000304713","P","In Person"," "," ","N",24,"08/22/2022","12/17/2022","","006"," ","",0," "," "," "," "," "," "," "," "," "," "," "," "," ",0," "," "," "," "," ","0"," ",0," "," "," "," "," ", 1,"A"," ","N"," ","Students must enroll in CHEM 2031 in order to register for any section of CHEM 2038.",0,0,0," "," "," "," ",0,1,1,1,"LTR","Letter","C","MLS",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","03/11/2022","21:00:10"
"126471","0",1,"2227","Fall 2022","DMR","Regular Semester (Den)","007","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2038","UGRD","Undergraduate","General Chemistry Lab I",30785,"MLS","Main Lab Section","O","Open","A","Active","E","Enrollment Section",7," "," "," ","Y","N","No Special Consent Required",24,5,0,0,0,0," ","N","D-CHEM","Department of Chemistry",10," ","DC","Denver Campus","DC","","000304714","P","In Person"," "," ","N",24,"08/22/2022","12/17/2022","","007"," ","", 1,"DSCIB3109","01:00:00.000000_PM","04:50:00.000000_PM","Y","N","N","N","N","N","N","08/22/2022","12/17/2022"," ",  0," "," ","M"," "," ","0"," ",0," ","CUDEN","D_SCIB","Science Building","3109",0," "," "," "," "," ",0,0,0," "," "," "," ",0,1,1,1,"LTR","Letter","C","MLS",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","03/11/2022","21:00:10"
"126471","7",1,"2227","Fall 2022","DMR","Regular Semester (Den)","007","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2038","UGRD","Undergraduate","General Chemistry Lab I",30785,"MLS","Main Lab Section","O","Open","A","Active","E","Enrollment Section",7," "," "," ","Y","N","No Special Consent Required",24,5,0,0,0,0," ","N","D-CHEM","Department of Chemistry",10," ","DC","Denver Campus","DC","","000304714","P","In Person"," "," ","N",24,"08/22/2022","12/17/2022","","007"," ","",0," "," "," "," "," "," "," "," "," "," "," "," "," ",0," "," "," "," "," ","0"," ",0," "," "," "," "," ", 1,"A"," ","N"," ","Students must enroll in CHEM 2031 in order to register for any section of CHEM 2038.",0,0,0," "," "," "," ",0,1,1,1,"LTR","Letter","C","MLS",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","03/11/2022","21:00:10"
"126471","0",1,"2227","Fall 2022","DMR","Regular Semester (Den)","008","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2038","UGRD","Undergraduate","General Chemistry Lab I",30786,"MLS","Main Lab Section","O","Open","A","Active","E","Enrollment Section",8," "," "," ","Y","N","No Special Consent Required",24,5,0,0,0,0," ","N","D-CHEM","Department of Chemistry",10," ","DC","Denver Campus","DC","","000304715","P","In Person"," "," ","N",24,"08/22/2022","12/17/2022","","008"," ","", 1,"DSCIB3109","01:00:00.000000_PM","04:50:00.000000_PM","N","Y","N","N","N","N","N","08/22/2022","12/17/2022"," ",  0," "," ","T"," "," ","0"," ",0," ","CUDEN","D_SCIB","Science Building","3109",0," "," "," "," "," ",0,0,0," "," "," "," ",0,1,1,1,"LTR","Letter","C","MLS",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","03/11/2022","21:00:10"
"126471","7",1,"2227","Fall 2022","DMR","Regular Semester (Den)","008","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2038","UGRD","Undergraduate","General Chemistry Lab I",30786,"MLS","Main Lab Section","O","Open","A","Active","E","Enrollment Section",8," "," "," ","Y","N","No Special Consent Required",24,5,0,0,0,0," ","N","D-CHEM","Department of Chemistry",10," ","DC","Denver Campus","DC","","000304715","P","In Person"," "," ","N",24,"08/22/2022","12/17/2022","","008"," ","",0," "," "," "," "," "," "," "," "," "," "," "," "," ",0," "," "," "," "," ","0"," ",0," "," "," "," "," ", 1,"A"," ","N"," ","Students must enroll in CHEM 2031 in order to register for any section of CHEM 2038.",0,0,0," "," "," "," ",0,1,1,1,"LTR","Letter","C","MLS",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","03/11/2022","21:00:10"
"126471","0",1,"2227","Fall 2022","DMR","Regular Semester (Den)","009","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2038","UGRD","Undergraduate","General Chemistry Lab I",30787,"MLS","Main Lab Section","O","Open","A","Active","E","Enrollment Section",9," "," "," ","Y","N","No Special Consent Required",24,5,0,0,0,0," ","N","D-CHEM","Department of Chemistry",10," ","DC","Denver Campus","DC","","000304716","P","In Person"," "," ","N",24,"08/22/2022","12/17/2022","","009"," ","", 1,"DSCIB3109","01:00:00.000000_PM","04:50:00.000000_PM","N","N","Y","N","N","N","N","08/22/2022","12/17/2022"," ",  0," "," ","W"," "," ","0"," ",0," ","CUDEN","D_SCIB","Science Building","3109",0," "," "," "," "," ",0,0,0," "," "," "," ",0,1,1,1,"LTR","Letter","C","MLS",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","03/11/2022","21:00:10"
"126471","7",1,"2227","Fall 2022","DMR","Regular Semester (Den)","009","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2038","UGRD","Undergraduate","General Chemistry Lab I",30787,"MLS","Main Lab Section","O","Open","A","Active","E","Enrollment Section",9," "," "," ","Y","N","No Special Consent Required",24,5,0,0,0,0," ","N","D-CHEM","Department of Chemistry",10," ","DC","Denver Campus","DC","","000304716","P","In Person"," "," ","N",24,"08/22/2022","12/17/2022","","009"," ","",0," "," "," "," "," "," "," "," "," "," "," "," "," ",0," "," "," "," "," ","0"," ",0," "," "," "," "," ", 1,"A"," ","N"," ","Students must enroll in CHEM 2031 in order to register for any section of CHEM 2038.",0,0,0," "," "," "," ",0,1,1,1,"LTR","Letter","C","MLS",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","03/11/2022","21:00:10"
"126471","0",1,"2227","Fall 2022","DMR","Regular Semester (Den)","011","CUDEN","CU Denver","CLAS","College of Liberal Arts & Sci","CHEM","Chemistry","CHEM","2038","UGRD","Undergraduate","General Chemistry Lab I",30789,"MLS","Main Lab Section","O","Open","A","Active","E","Enrollment Section",11," "," "," ","Y","N","No Special Consent Required",24,5,0,0,0,0," ","N","D-CHEM","Department of Chemistry",10," ","DC","Denver Campus","DC","","000304718","P","In Person"," "," ","N",24,"08/22/2022","12/17/2022","","011"," ","", 1,"DSCIB3109","01:00:00.000000_PM","04:50:00.000000_PM","N","N","N","N","Y","N","N","08/22/2022","12/17/2022"," ",  0," "," ","F"," "," ","0"," ",0," ","CUDEN","D_SCIB","Science Building","3109",0," "," "," "," "," ",0,0,0," "," "," "," ",0,1,1,1,"LTR","Letter","C","MLS",1,0," ","Y"," ",0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","03/11/2022","21:00:10"
